"Date";"Medicine Name";"Quantity Sold";"Government Ceiling Price ($)";"Industry Selling Price ($)";"Price per Unit ($)";"Discount (%)";"Taxes (%)";"Demand Level"
"2024-12-27";"Paracetamol";70;0.55;0.5;0.5;15;15;"Medium"
"2024-12-27";"Ibuprofen";11;0.75;0.65;0.65;10;5;"High"
"2024-12-27";"Aspirin";100;0.6;0.57;0.57;6;11;"High"
"2024-12-27";"Naproxen";98;0.85;0.81;0.81;15;9;"Low"
"2024-12-27";"Diclofenac";88;0.9;0.79;0.79;8;5;"Medium"
"2024-12-27";"Amoxicillin";19;1.3;1.26;1.26;3;7;"Medium"
"2024-12-27";"Azithromycin";82;1.5;1.29;1.29;6;15;"Medium"
"2024-12-27";"Ciprofloxacin";74;1.4;1.26;1.26;6;15;"High"
"2024-12-27";"Doxycycline";71;1.2;1.18;1.18;4;6;"High"
"2024-12-27";"Cetrizine";47;0.4;0.35;0.35;13;9;"Medium"
"2024-12-27";"Loratadine";80;0.45;0.45;0.45;0;14;"High"
"2024-12-27";"Fexofenadine";92;0.5;0.44;0.44;4;11;"High"
"2024-12-27";"Metformin";98;0.9;0.86;0.86;12;11;"Medium"
"2024-12-27";"Glimepiride";89;1.1;1.09;1.09;12;5;"High"
"2024-12-27";"Sitagliptin";30;1.6;1.43;1.43;9;14;"Low"
"2024-12-27";"Pioglitazone";57;1.2;1.1;1.1;5;13;"High"
"2024-12-27";"Omeprazole";14;0.7;0.61;0.61;13;13;"Low"
"2024-12-27";"Losartan";47;1.0;0.99;0.99;15;15;"Medium"
"2024-12-27";"Levothyroxine";40;0.8;0.76;0.76;13;9;"Medium"
"2024-12-28";"Paracetamol";98;0.55;0.48;0.48;2;5;"High"
"2024-12-28";"Ibuprofen";52;0.75;0.71;0.71;12;8;"High"
"2024-12-28";"Aspirin";45;0.6;0.59;0.59;5;7;"Low"
"2024-12-28";"Naproxen";73;0.85;0.72;0.72;4;6;"High"
"2024-12-28";"Diclofenac";46;0.9;0.79;0.79;2;9;"Medium"
"2024-12-28";"Amoxicillin";91;1.3;1.27;1.27;9;8;"Medium"
"2024-12-28";"Azithromycin";63;1.5;1.49;1.49;0;15;"Medium"
"2024-12-28";"Ciprofloxacin";95;1.4;1.36;1.36;4;10;"High"
"2024-12-28";"Doxycycline";26;1.2;1.17;1.17;11;5;"Low"
"2024-12-28";"Cetrizine";84;0.4;0.39;0.39;9;8;"Medium"
"2024-12-28";"Loratadine";93;0.45;0.39;0.39;4;8;"Medium"
"2024-12-28";"Fexofenadine";29;0.5;0.5;0.5;7;15;"High"
"2024-12-28";"Metformin";18;0.9;0.8;0.8;15;10;"High"
"2024-12-28";"Glimepiride";33;1.1;1.02;1.02;13;5;"Low"
"2024-12-28";"Sitagliptin";53;1.6;1.47;1.47;11;13;"Low"
"2024-12-28";"Pioglitazone";70;1.2;1.03;1.03;11;12;"Low"
"2024-12-28";"Omeprazole";94;0.7;0.64;0.64;3;12;"High"
"2024-12-28";"Losartan";82;1.0;0.88;0.88;10;13;"Low"
"2024-12-28";"Levothyroxine";24;0.8;0.73;0.73;3;13;"Low"
"2024-12-29";"Paracetamol";37;0.55;0.48;0.48;14;15;"Medium"
"2024-12-29";"Ibuprofen";86;0.75;0.68;0.68;3;14;"Low"
"2024-12-29";"Aspirin";36;0.6;0.55;0.55;13;14;"Low"
"2024-12-29";"Naproxen";47;0.85;0.82;0.82;6;10;"High"
"2024-12-29";"Diclofenac";15;0.9;0.78;0.78;7;10;"High"
"2024-12-29";"Amoxicillin";24;1.3;1.2;1.2;7;11;"High"
"2024-12-29";"Azithromycin";59;1.5;1.35;1.35;0;10;"Medium"
"2024-12-29";"Ciprofloxacin";69;1.4;1.37;1.37;4;15;"High"
"2024-12-29";"Doxycycline";24;1.2;1.09;1.09;13;6;"Low"
"2024-12-29";"Cetrizine";88;0.4;0.39;0.39;8;14;"Low"
"2024-12-29";"Loratadine";82;0.45;0.41;0.41;8;13;"Medium"
"2024-12-29";"Fexofenadine";73;0.5;0.43;0.43;0;10;"Low"
"2024-12-29";"Metformin";30;0.9;0.88;0.88;3;11;"Medium"
"2024-12-29";"Glimepiride";69;1.1;1.07;1.07;6;6;"Low"
"2024-12-29";"Sitagliptin";53;1.6;1.5;1.5;8;10;"Low"
"2024-12-29";"Pioglitazone";31;1.2;1.05;1.05;15;11;"Low"
"2024-12-29";"Omeprazole";12;0.7;0.68;0.68;6;5;"Medium"
"2024-12-29";"Losartan";41;1.0;0.96;0.96;10;8;"Low"
"2024-12-29";"Levothyroxine";68;0.8;0.73;0.73;7;8;"High"
"2024-12-30";"Paracetamol";95;0.55;0.51;0.51;12;11;"Medium"
"2024-12-30";"Ibuprofen";17;0.75;0.68;0.68;7;11;"Low"
"2024-12-30";"Aspirin";42;0.6;0.56;0.56;7;6;"Low"
"2024-12-30";"Naproxen";81;0.85;0.84;0.84;13;7;"High"
"2024-12-30";"Diclofenac";15;0.9;0.87;0.87;5;6;"Medium"
"2024-12-30";"Amoxicillin";39;1.3;1.3;1.3;14;9;"High"
"2024-12-30";"Azithromycin";74;1.5;1.29;1.29;6;12;"Medium"
"2024-12-30";"Ciprofloxacin";61;1.4;1.37;1.37;11;14;"Low"
"2024-12-30";"Doxycycline";56;1.2;1.03;1.03;15;9;"High"
"2024-12-30";"Cetrizine";71;0.4;0.35;0.35;1;14;"High"
"2024-12-30";"Loratadine";26;0.45;0.43;0.43;7;6;"High"
"2024-12-30";"Fexofenadine";55;0.5;0.46;0.46;5;12;"High"
"2024-12-30";"Metformin";61;0.9;0.88;0.88;12;13;"Low"
"2024-12-30";"Glimepiride";24;1.1;0.99;0.99;3;7;"Low"
"2024-12-30";"Sitagliptin";79;1.6;1.59;1.59;3;12;"Medium"
"2024-12-30";"Pioglitazone";63;1.2;1.11;1.11;6;9;"Medium"
"2024-12-30";"Omeprazole";55;0.7;0.65;0.65;3;11;"Medium"
"2024-12-30";"Losartan";61;1.0;0.86;0.86;4;12;"Medium"
"2024-12-30";"Levothyroxine";28;0.8;0.75;0.75;12;14;"Low"
"2024-12-31";"Paracetamol";39;0.55;0.5;0.5;12;6;"High"
"2024-12-31";"Ibuprofen";72;0.75;0.68;0.68;4;9;"Medium"
"2024-12-31";"Aspirin";52;0.6;0.57;0.57;5;11;"Low"
"2024-12-31";"Naproxen";91;0.85;0.8;0.8;4;5;"High"
"2024-12-31";"Diclofenac";98;0.9;0.82;0.82;0;6;"Medium"
"2024-12-31";"Amoxicillin";38;1.3;1.12;1.12;3;7;"Medium"
"2024-12-31";"Azithromycin";90;1.5;1.42;1.42;14;11;"High"
"2024-12-31";"Ciprofloxacin";86;1.4;1.24;1.24;9;12;"Low"
"2024-12-31";"Doxycycline";90;1.2;1.16;1.16;3;7;"High"
"2024-12-31";"Cetrizine";38;0.4;0.35;0.35;5;15;"High"
"2024-12-31";"Loratadine";41;0.45;0.42;0.42;13;14;"High"
"2024-12-31";"Fexofenadine";48;0.5;0.48;0.48;1;13;"High"
"2024-12-31";"Metformin";46;0.9;0.87;0.87;7;11;"Low"
"2024-12-31";"Glimepiride";24;1.1;1.01;1.01;10;9;"Low"
"2024-12-31";"Sitagliptin";34;1.6;1.5;1.5;13;11;"Low"
"2024-12-31";"Pioglitazone";25;1.2;1.11;1.11;11;15;"Medium"
"2024-12-31";"Omeprazole";17;0.7;0.69;0.69;12;7;"High"
"2024-12-31";"Losartan";21;1.0;0.95;0.95;11;11;"High"
"2024-12-31";"Levothyroxine";86;0.8;0.7;0.7;15;15;"Medium"
"2025-01-01";"Paracetamol";50;0.55;0.54;0.54;4;12;"Medium"
"2025-01-01";"Ibuprofen";21;0.75;0.64;0.64;0;12;"High"
"2025-01-01";"Aspirin";22;0.6;0.53;0.53;2;7;"Medium"
"2025-01-01";"Naproxen";99;0.85;0.73;0.73;8;15;"High"
"2025-01-01";"Diclofenac";74;0.9;0.8;0.8;6;7;"Low"
"2025-01-01";"Amoxicillin";28;1.3;1.18;1.18;7;9;"Medium"
"2025-01-01";"Azithromycin";81;1.5;1.39;1.39;5;9;"High"
"2025-01-01";"Ciprofloxacin";20;1.4;1.28;1.28;13;15;"Medium"
"2025-01-01";"Doxycycline";52;1.2;1.07;1.07;2;12;"High"
"2025-01-01";"Cetrizine";70;0.4;0.34;0.34;7;9;"High"
"2025-01-01";"Loratadine";87;0.45;0.44;0.44;6;7;"High"
"2025-01-01";"Fexofenadine";94;0.5;0.5;0.5;4;14;"High"
"2025-01-01";"Metformin";86;0.9;0.85;0.85;15;15;"Medium"
"2025-01-01";"Glimepiride";96;1.1;1.04;1.04;15;7;"High"
"2025-01-01";"Sitagliptin";97;1.6;1.42;1.42;5;7;"High"
"2025-01-01";"Pioglitazone";77;1.2;1.04;1.04;0;8;"High"
"2025-01-01";"Omeprazole";64;0.7;0.62;0.62;8;14;"High"
"2025-01-01";"Losartan";27;1.0;0.92;0.92;15;11;"High"
"2025-01-01";"Levothyroxine";53;0.8;0.79;0.79;3;8;"High"
"2025-01-02";"Paracetamol";94;0.55;0.53;0.53;7;7;"High"
"2025-01-02";"Ibuprofen";64;0.75;0.75;0.75;9;9;"Low"
"2025-01-02";"Aspirin";62;0.6;0.52;0.52;9;7;"Low"
"2025-01-02";"Naproxen";66;0.85;0.75;0.75;6;14;"Low"
"2025-01-02";"Diclofenac";63;0.9;0.87;0.87;9;5;"High"
"2025-01-02";"Amoxicillin";60;1.3;1.3;1.3;13;6;"Medium"
"2025-01-02";"Azithromycin";44;1.5;1.36;1.36;4;14;"High"
"2025-01-02";"Ciprofloxacin";52;1.4;1.36;1.36;0;5;"High"
"2025-01-02";"Doxycycline";92;1.2;1.05;1.05;10;10;"Medium"
"2025-01-02";"Cetrizine";100;0.4;0.39;0.39;9;12;"Low"
"2025-01-02";"Loratadine";65;0.45;0.4;0.4;6;6;"Medium"
"2025-01-02";"Fexofenadine";65;0.5;0.44;0.44;0;12;"Low"
"2025-01-02";"Metformin";24;0.9;0.77;0.77;9;6;"High"
"2025-01-02";"Glimepiride";49;1.1;1.08;1.08;2;5;"Medium"
"2025-01-02";"Sitagliptin";75;1.6;1.37;1.37;13;7;"Medium"
"2025-01-02";"Pioglitazone";51;1.2;1.02;1.02;7;11;"High"
"2025-01-02";"Omeprazole";71;0.7;0.65;0.65;6;6;"Medium"
"2025-01-02";"Losartan";97;1.0;0.91;0.91;3;7;"Medium"
"2025-01-02";"Levothyroxine";48;0.8;0.79;0.79;14;5;"Medium"
"2025-01-03";"Paracetamol";88;0.55;0.52;0.52;11;8;"High"
"2025-01-03";"Ibuprofen";12;0.75;0.68;0.68;9;5;"Low"
"2025-01-03";"Aspirin";97;0.6;0.54;0.54;10;13;"Medium"
"2025-01-03";"Naproxen";79;0.85;0.77;0.77;5;14;"Medium"
"2025-01-03";"Diclofenac";43;0.9;0.79;0.79;0;5;"High"
"2025-01-03";"Amoxicillin";21;1.3;1.27;1.27;0;14;"High"
"2025-01-03";"Azithromycin";58;1.5;1.44;1.44;6;9;"Low"
"2025-01-03";"Ciprofloxacin";19;1.4;1.32;1.32;12;13;"Medium"
"2025-01-03";"Doxycycline";39;1.2;1.12;1.12;13;8;"Medium"
"2025-01-03";"Cetrizine";34;0.4;0.38;0.38;1;13;"High"
"2025-01-03";"Loratadine";87;0.45;0.41;0.41;1;7;"Medium"
"2025-01-03";"Fexofenadine";57;0.5;0.44;0.44;13;13;"Medium"
"2025-01-03";"Metformin";44;0.9;0.77;0.77;6;14;"High"
"2025-01-03";"Glimepiride";81;1.1;1.02;1.02;12;6;"High"
"2025-01-03";"Sitagliptin";68;1.6;1.36;1.36;1;7;"High"
"2025-01-03";"Pioglitazone";43;1.2;1.09;1.09;14;6;"Medium"
"2025-01-03";"Omeprazole";26;0.7;0.63;0.63;3;15;"Low"
"2025-01-03";"Losartan";61;1.0;0.88;0.88;10;7;"Low"
"2025-01-03";"Levothyroxine";17;0.8;0.75;0.75;12;9;"Low"
"2025-01-04";"Paracetamol";72;0.55;0.54;0.54;12;13;"Medium"
"2025-01-04";"Ibuprofen";82;0.75;0.66;0.66;3;15;"High"
"2025-01-04";"Aspirin";79;0.6;0.56;0.56;7;9;"Medium"
"2025-01-04";"Naproxen";91;0.85;0.78;0.78;11;11;"High"
"2025-01-04";"Diclofenac";67;0.9;0.77;0.77;2;10;"Low"
"2025-01-04";"Amoxicillin";80;1.3;1.24;1.24;11;6;"Low"
"2025-01-04";"Azithromycin";65;1.5;1.36;1.36;6;15;"High"
"2025-01-04";"Ciprofloxacin";45;1.4;1.32;1.32;10;6;"Low"
"2025-01-04";"Doxycycline";80;1.2;1.17;1.17;9;15;"Low"
"2025-01-04";"Cetrizine";96;0.4;0.36;0.36;7;10;"High"
"2025-01-04";"Loratadine";14;0.45;0.41;0.41;15;12;"Low"
"2025-01-04";"Fexofenadine";78;0.5;0.5;0.5;1;13;"High"
"2025-01-04";"Metformin";13;0.9;0.83;0.83;12;5;"Low"
"2025-01-04";"Glimepiride";23;1.1;0.96;0.96;15;10;"Low"
"2025-01-04";"Sitagliptin";33;1.6;1.38;1.38;13;6;"Medium"
"2025-01-04";"Pioglitazone";27;1.2;1.14;1.14;5;12;"Low"
"2025-01-04";"Omeprazole";23;0.7;0.62;0.62;4;7;"Low"
"2025-01-04";"Losartan";48;1.0;0.87;0.87;15;13;"Low"
"2025-01-04";"Levothyroxine";73;0.8;0.76;0.76;9;13;"Medium"
"2025-01-05";"Paracetamol";89;0.55;0.54;0.54;13;10;"High"
"2025-01-05";"Ibuprofen";26;0.75;0.7;0.7;5;8;"Medium"
"2025-01-05";"Aspirin";39;0.6;0.51;0.51;0;5;"Low"
"2025-01-05";"Naproxen";90;0.85;0.75;0.75;10;6;"High"
"2025-01-05";"Diclofenac";12;0.9;0.81;0.81;8;14;"High"
"2025-01-05";"Amoxicillin";13;1.3;1.14;1.14;0;11;"High"
"2025-01-05";"Azithromycin";56;1.5;1.44;1.44;14;14;"Low"
"2025-01-05";"Ciprofloxacin";51;1.4;1.27;1.27;4;9;"High"
"2025-01-05";"Doxycycline";80;1.2;1.11;1.11;2;14;"High"
"2025-01-05";"Cetrizine";17;0.4;0.36;0.36;14;6;"Medium"
"2025-01-05";"Loratadine";63;0.45;0.39;0.39;4;11;"Low"
"2025-01-05";"Fexofenadine";45;0.5;0.46;0.46;6;15;"Low"
"2025-01-05";"Metformin";89;0.9;0.77;0.77;5;11;"High"
"2025-01-05";"Glimepiride";71;1.1;1.1;1.1;7;8;"High"
"2025-01-05";"Sitagliptin";59;1.6;1.46;1.46;1;13;"High"
"2025-01-05";"Pioglitazone";80;1.2;1.09;1.09;15;8;"Medium"
"2025-01-05";"Omeprazole";70;0.7;0.63;0.63;13;5;"High"
"2025-01-05";"Losartan";39;1.0;0.92;0.92;1;5;"Low"
"2025-01-05";"Levothyroxine";58;0.8;0.79;0.79;12;12;"Low"
"2025-01-06";"Paracetamol";34;0.55;0.55;0.55;10;8;"Low"
"2025-01-06";"Ibuprofen";72;0.75;0.66;0.66;1;8;"Medium"
"2025-01-06";"Aspirin";71;0.6;0.56;0.56;5;15;"Medium"
"2025-01-06";"Naproxen";79;0.85;0.75;0.75;1;13;"High"
"2025-01-06";"Diclofenac";49;0.9;0.82;0.82;8;8;"Low"
"2025-01-06";"Amoxicillin";45;1.3;1.28;1.28;0;8;"Medium"
"2025-01-06";"Azithromycin";90;1.5;1.41;1.41;2;14;"High"
"2025-01-06";"Ciprofloxacin";68;1.4;1.29;1.29;10;12;"Low"
"2025-01-06";"Doxycycline";94;1.2;1.13;1.13;0;11;"High"
"2025-01-06";"Cetrizine";34;0.4;0.36;0.36;15;11;"Low"
"2025-01-06";"Loratadine";20;0.45;0.45;0.45;15;15;"Medium"
"2025-01-06";"Fexofenadine";80;0.5;0.48;0.48;15;6;"Low"
"2025-01-06";"Metformin";58;0.9;0.88;0.88;14;11;"Low"
"2025-01-06";"Glimepiride";52;1.1;1.0;1.0;11;8;"Medium"
"2025-01-06";"Sitagliptin";12;1.6;1.57;1.57;8;6;"High"
"2025-01-06";"Pioglitazone";30;1.2;1.11;1.11;0;10;"Low"
"2025-01-06";"Omeprazole";26;0.7;0.68;0.68;3;12;"High"
"2025-01-06";"Losartan";91;1.0;0.96;0.96;9;9;"High"
"2025-01-06";"Levothyroxine";35;0.8;0.77;0.77;9;7;"High"
"2025-01-07";"Paracetamol";84;0.55;0.54;0.54;12;7;"High"
"2025-01-07";"Ibuprofen";99;0.75;0.74;0.74;11;14;"Medium"
"2025-01-07";"Aspirin";47;0.6;0.59;0.59;1;9;"Low"
"2025-01-07";"Naproxen";54;0.85;0.75;0.75;13;6;"Low"
"2025-01-07";"Diclofenac";86;0.9;0.78;0.78;12;12;"Medium"
"2025-01-07";"Amoxicillin";27;1.3;1.24;1.24;4;11;"Medium"
"2025-01-07";"Azithromycin";77;1.5;1.47;1.47;2;9;"High"
"2025-01-07";"Ciprofloxacin";74;1.4;1.38;1.38;14;6;"High"
"2025-01-07";"Doxycycline";43;1.2;1.05;1.05;6;14;"Low"
"2025-01-07";"Cetrizine";88;0.4;0.34;0.34;12;15;"High"
"2025-01-07";"Loratadine";15;0.45;0.45;0.45;6;6;"Medium"
"2025-01-07";"Fexofenadine";73;0.5;0.49;0.49;6;14;"Low"
"2025-01-07";"Metformin";67;0.9;0.87;0.87;1;14;"Medium"
"2025-01-07";"Glimepiride";79;1.1;1.09;1.09;13;14;"High"
"2025-01-07";"Sitagliptin";78;1.6;1.55;1.55;6;5;"Medium"
"2025-01-07";"Pioglitazone";63;1.2;1.12;1.12;1;12;"Medium"
"2025-01-07";"Omeprazole";53;0.7;0.64;0.64;12;7;"Low"
"2025-01-07";"Losartan";49;1.0;0.98;0.98;13;15;"Medium"
"2025-01-07";"Levothyroxine";87;0.8;0.76;0.76;2;13;"Medium"
"2025-01-08";"Paracetamol";80;0.55;0.54;0.54;12;9;"Low"
"2025-01-08";"Ibuprofen";98;0.75;0.69;0.69;10;9;"Low"
"2025-01-08";"Aspirin";17;0.6;0.52;0.52;15;9;"Medium"
"2025-01-08";"Naproxen";85;0.85;0.78;0.78;10;13;"High"
"2025-01-08";"Diclofenac";51;0.9;0.77;0.77;6;5;"Low"
"2025-01-08";"Amoxicillin";54;1.3;1.29;1.29;0;9;"Medium"
"2025-01-08";"Azithromycin";69;1.5;1.49;1.49;7;13;"Low"
"2025-01-08";"Ciprofloxacin";74;1.4;1.2;1.2;7;8;"High"
"2025-01-08";"Doxycycline";59;1.2;1.08;1.08;6;12;"High"
"2025-01-08";"Cetrizine";80;0.4;0.38;0.38;2;9;"Medium"
"2025-01-08";"Loratadine";81;0.45;0.43;0.43;4;14;"Medium"
"2025-01-08";"Fexofenadine";40;0.5;0.48;0.48;5;15;"High"
"2025-01-08";"Metformin";75;0.9;0.86;0.86;2;5;"Low"
"2025-01-08";"Glimepiride";96;1.1;1.05;1.05;11;6;"High"
"2025-01-08";"Sitagliptin";26;1.6;1.46;1.46;9;7;"Medium"
"2025-01-08";"Pioglitazone";71;1.2;1.19;1.19;0;7;"High"
"2025-01-08";"Omeprazole";54;0.7;0.6;0.6;9;10;"Medium"
"2025-01-08";"Losartan";91;1.0;0.94;0.94;9;15;"Medium"
"2025-01-08";"Levothyroxine";82;0.8;0.76;0.76;5;8;"High"
"2025-01-09";"Paracetamol";54;0.55;0.54;0.54;3;5;"Medium"
"2025-01-09";"Ibuprofen";52;0.75;0.67;0.67;10;7;"Medium"
"2025-01-09";"Aspirin";15;0.6;0.56;0.56;14;15;"Medium"
"2025-01-09";"Naproxen";65;0.85;0.82;0.82;6;9;"Low"
"2025-01-09";"Diclofenac";26;0.9;0.77;0.77;1;10;"Low"
"2025-01-09";"Amoxicillin";89;1.3;1.19;1.19;12;15;"Medium"
"2025-01-09";"Azithromycin";91;1.5;1.28;1.28;15;11;"Medium"
"2025-01-09";"Ciprofloxacin";45;1.4;1.34;1.34;8;6;"Medium"
"2025-01-09";"Doxycycline";72;1.2;1.13;1.13;13;6;"High"
"2025-01-09";"Cetrizine";32;0.4;0.39;0.39;13;12;"Low"
"2025-01-09";"Loratadine";50;0.45;0.43;0.43;1;9;"Low"
"2025-01-09";"Fexofenadine";53;0.5;0.48;0.48;9;14;"Medium"
"2025-01-09";"Metformin";73;0.9;0.84;0.84;2;8;"Low"
"2025-01-09";"Glimepiride";55;1.1;0.98;0.98;13;13;"Medium"
"2025-01-09";"Sitagliptin";97;1.6;1.51;1.51;9;5;"High"
"2025-01-09";"Pioglitazone";63;1.2;1.02;1.02;6;15;"Low"
"2025-01-09";"Omeprazole";50;0.7;0.66;0.66;14;5;"High"
"2025-01-09";"Losartan";61;1.0;0.94;0.94;0;14;"Low"
"2025-01-09";"Levothyroxine";100;0.8;0.72;0.72;13;7;"High"
"2025-01-10";"Paracetamol";76;0.55;0.55;0.55;15;5;"High"
"2025-01-10";"Ibuprofen";71;0.75;0.65;0.65;6;11;"Medium"
"2025-01-10";"Aspirin";95;0.6;0.56;0.56;6;11;"Low"
"2025-01-10";"Naproxen";29;0.85;0.81;0.81;7;6;"Low"
"2025-01-10";"Diclofenac";19;0.9;0.84;0.84;1;12;"High"
"2025-01-10";"Amoxicillin";79;1.3;1.18;1.18;5;10;"High"
"2025-01-10";"Azithromycin";27;1.5;1.32;1.32;2;8;"High"
"2025-01-10";"Ciprofloxacin";18;1.4;1.28;1.28;2;12;"Medium"
"2025-01-10";"Doxycycline";83;1.2;1.05;1.05;3;8;"Medium"
"2025-01-10";"Cetrizine";25;0.4;0.37;0.37;15;6;"High"
"2025-01-10";"Loratadine";12;0.45;0.39;0.39;3;5;"Low"
"2025-01-10";"Fexofenadine";45;0.5;0.45;0.45;15;14;"Medium"
"2025-01-10";"Metformin";16;0.9;0.85;0.85;4;8;"High"
"2025-01-10";"Glimepiride";20;1.1;1.07;1.07;8;10;"Medium"
"2025-01-10";"Sitagliptin";67;1.6;1.4;1.4;12;9;"Medium"
"2025-01-10";"Pioglitazone";79;1.2;1.19;1.19;3;8;"Low"
"2025-01-10";"Omeprazole";27;0.7;0.61;0.61;6;9;"Low"
"2025-01-10";"Losartan";35;1.0;0.94;0.94;2;8;"High"
"2025-01-10";"Levothyroxine";45;0.8;0.7;0.7;14;8;"Medium"
"2025-01-11";"Paracetamol";32;0.55;0.55;0.55;6;13;"High"
"2025-01-11";"Ibuprofen";18;0.75;0.75;0.75;6;8;"High"
"2025-01-11";"Aspirin";21;0.6;0.51;0.51;14;11;"Medium"
"2025-01-11";"Naproxen";27;0.85;0.84;0.84;8;7;"Low"
"2025-01-11";"Diclofenac";31;0.9;0.86;0.86;14;5;"Low"
"2025-01-11";"Amoxicillin";74;1.3;1.27;1.27;7;9;"High"
"2025-01-11";"Azithromycin";54;1.5;1.46;1.46;10;10;"Low"
"2025-01-11";"Ciprofloxacin";37;1.4;1.33;1.33;5;6;"Low"
"2025-01-11";"Doxycycline";66;1.2;1.05;1.05;9;11;"Medium"
"2025-01-11";"Cetrizine";72;0.4;0.4;0.4;6;9;"Low"
"2025-01-11";"Loratadine";99;0.45;0.38;0.38;9;10;"High"
"2025-01-11";"Fexofenadine";20;0.5;0.5;0.5;2;11;"Medium"
"2025-01-11";"Metformin";25;0.9;0.85;0.85;4;6;"Medium"
"2025-01-11";"Glimepiride";96;1.1;0.97;0.97;8;6;"Low"
"2025-01-11";"Sitagliptin";33;1.6;1.36;1.36;11;8;"Medium"
"2025-01-11";"Pioglitazone";42;1.2;1.18;1.18;2;15;"Low"
"2025-01-11";"Omeprazole";88;0.7;0.68;0.68;14;8;"Low"
"2025-01-11";"Losartan";26;1.0;0.96;0.96;14;14;"High"
"2025-01-11";"Levothyroxine";55;0.8;0.75;0.75;1;7;"High"
"2025-01-12";"Paracetamol";19;0.55;0.51;0.51;8;15;"Medium"
"2025-01-12";"Ibuprofen";12;0.75;0.65;0.65;0;8;"Medium"
"2025-01-12";"Aspirin";63;0.6;0.6;0.6;8;5;"High"
"2025-01-12";"Naproxen";14;0.85;0.76;0.76;7;11;"Medium"
"2025-01-12";"Diclofenac";61;0.9;0.79;0.79;10;5;"Medium"
"2025-01-12";"Amoxicillin";60;1.3;1.22;1.22;8;15;"High"
"2025-01-12";"Azithromycin";42;1.5;1.31;1.31;7;13;"Low"
"2025-01-12";"Ciprofloxacin";84;1.4;1.24;1.24;2;6;"Medium"
"2025-01-12";"Doxycycline";69;1.2;1.18;1.18;0;10;"Medium"
"2025-01-12";"Cetrizine";95;0.4;0.37;0.37;6;9;"High"
"2025-01-12";"Loratadine";88;0.45;0.45;0.45;6;15;"Low"
"2025-01-12";"Fexofenadine";100;0.5;0.49;0.49;0;12;"Low"
"2025-01-12";"Metformin";54;0.9;0.78;0.78;6;8;"High"
"2025-01-12";"Glimepiride";40;1.1;1.08;1.08;1;8;"Low"
"2025-01-12";"Sitagliptin";54;1.6;1.51;1.51;0;10;"High"
"2025-01-12";"Pioglitazone";49;1.2;1.15;1.15;7;9;"Low"
"2025-01-12";"Omeprazole";82;0.7;0.64;0.64;6;11;"Medium"
"2025-01-12";"Losartan";56;1.0;0.98;0.98;14;11;"High"
"2025-01-12";"Levothyroxine";100;0.8;0.7;0.7;14;12;"Medium"
"2025-01-13";"Paracetamol";48;0.55;0.52;0.52;2;5;"Medium"
"2025-01-13";"Ibuprofen";61;0.75;0.73;0.73;4;9;"High"
"2025-01-13";"Aspirin";16;0.6;0.51;0.51;13;12;"Low"
"2025-01-13";"Naproxen";96;0.85;0.74;0.74;3;14;"High"
"2025-01-13";"Diclofenac";25;0.9;0.87;0.87;9;10;"Medium"
"2025-01-13";"Amoxicillin";79;1.3;1.3;1.3;4;11;"Low"
"2025-01-13";"Azithromycin";15;1.5;1.46;1.46;4;6;"Low"
"2025-01-13";"Ciprofloxacin";10;1.4;1.34;1.34;0;9;"High"
"2025-01-13";"Doxycycline";27;1.2;1.11;1.11;11;9;"Medium"
"2025-01-13";"Cetrizine";99;0.4;0.38;0.38;11;15;"Medium"
"2025-01-13";"Loratadine";57;0.45;0.45;0.45;12;8;"Medium"
"2025-01-13";"Fexofenadine";71;0.5;0.5;0.5;5;12;"Low"
"2025-01-13";"Metformin";83;0.9;0.78;0.78;8;9;"Medium"
"2025-01-13";"Glimepiride";25;1.1;0.99;0.99;12;5;"Low"
"2025-01-13";"Sitagliptin";23;1.6;1.49;1.49;3;7;"High"
"2025-01-13";"Pioglitazone";62;1.2;1.13;1.13;3;7;"Medium"
"2025-01-13";"Omeprazole";59;0.7;0.63;0.63;3;6;"Low"
"2025-01-13";"Losartan";67;1.0;0.89;0.89;2;8;"Low"
"2025-01-13";"Levothyroxine";32;0.8;0.77;0.77;3;15;"High"
"2025-01-14";"Paracetamol";68;0.55;0.52;0.52;5;14;"Low"
"2025-01-14";"Ibuprofen";75;0.75;0.67;0.67;4;7;"Medium"
"2025-01-14";"Aspirin";14;0.6;0.6;0.6;14;6;"High"
"2025-01-14";"Naproxen";36;0.85;0.73;0.73;14;12;"Low"
"2025-01-14";"Diclofenac";95;0.9;0.83;0.83;1;13;"High"
"2025-01-14";"Amoxicillin";73;1.3;1.24;1.24;2;9;"Low"
"2025-01-14";"Azithromycin";53;1.5;1.37;1.37;15;8;"Medium"
"2025-01-14";"Ciprofloxacin";67;1.4;1.24;1.24;6;7;"Low"
"2025-01-14";"Doxycycline";24;1.2;1.06;1.06;3;8;"High"
"2025-01-14";"Cetrizine";10;0.4;0.36;0.36;10;13;"Low"
"2025-01-14";"Loratadine";86;0.45;0.43;0.43;4;8;"High"
"2025-01-14";"Fexofenadine";47;0.5;0.47;0.47;15;10;"Low"
"2025-01-14";"Metformin";45;0.9;0.78;0.78;1;7;"Low"
"2025-01-14";"Glimepiride";34;1.1;1.04;1.04;9;9;"Medium"
