Transaction ID,Date,Medicine Name,Category,Quantity Sold,Government Ceiling Price ($),Industry Selling Price ($),Price per Unit ($),Discount (%),Taxes (%),Demand Level,Supply Chain Issues
1809,2024-12-13,Fexofenadine,Antihistamine,92,0.5,0.45,0.45,12,15,Low,Shipping Delay
1810,2024-12-13,Metformin,Diabetes,100,0.9,0.83,0.83,7,15,Low,Shipping Delay
1811,2024-12-13,Glimepiride,Diabetes,72,1.1,1,1,10,10,High,Shipping Delay
1812,2024-12-13,Sitagliptin,Diabetes,88,1.6,1.46,1.46,1,7,Medium,None
1813,2024-12-13,Pioglitazone,Diabetes,81,1.2,1.17,1.17,1,13,Medium,Shipping Delay
1814,2024-12-13,Omeprazole,Acid Reflux,97,0.7,0.66,0.66,9,7,Medium,None
1815,2024-12-13,Losartan,Blood Pressure,39,1,0.86,0.86,9,12,Medium,Raw Material Shortage
1816,2024-12-13,Levothyroxine,Thyroid,71,0.8,0.76,0.76,3,13,High,Raw Material Shortage
1817,2024-12-14,Paracetamol,Painkiller,41,0.55,0.55,0.55,12,7,High,None
1818,2024-12-14,Ibuprofen,Painkiller,41,0.75,0.67,0.67,14,13,Medium,Raw Material Shortage
1819,2024-12-14,Aspirin,Painkiller,43,0.6,0.59,0.59,2,5,Low,Raw Material Shortage
1820,2024-12-14,Naproxen,Painkiller,74,0.85,0.76,0.76,7,15,High,None
1821,2024-12-14,Diclofenac,Painkiller,98,0.9,0.88,0.88,0,15,Low,Shipping Delay
1822,2024-12-14,Amoxicillin,Antibiotic,30,1.3,1.21,1.21,12,12,Medium,Shipping Delay
1823,2024-12-14,Azithromycin,Antibiotic,34,1.5,1.36,1.36,9,5,Low,Shipping Delay
1824,2024-12-14,Ciprofloxacin,Antibiotic,62,1.4,1.36,1.36,9,14,High,Shipping Delay
1825,2024-12-14,Doxycycline,Antibiotic,18,1.2,1.14,1.14,5,5,High,Shipping Delay
1826,2024-12-14,Cetrizine,Antihistamine,76,0.4,0.37,0.37,9,11,Medium,Shipping Delay
1827,2024-12-14,Loratadine,Antihistamine,65,0.45,0.43,0.43,10,9,Medium,Shipping Delay
1828,2024-12-14,Fexofenadine,Antihistamine,50,0.5,0.49,0.49,9,11,Low,Shipping Delay
1829,2024-12-14,Metformin,Diabetes,57,0.9,0.82,0.82,4,13,Low,None
1830,2024-12-14,Glimepiride,Diabetes,38,1.1,0.94,0.94,14,12,Low,Raw Material Shortage
1831,2024-12-14,Sitagliptin,Diabetes,22,1.6,1.39,1.39,9,7,Low,Shipping Delay
1832,2024-12-14,Pioglitazone,Diabetes,92,1.2,1.03,1.03,12,5,Medium,Shipping Delay
1833,2024-12-14,Omeprazole,Acid Reflux,60,0.7,0.67,0.67,15,7,High,Shipping Delay
1834,2024-12-14,Losartan,Blood Pressure,77,1,0.93,0.93,2,7,Medium,Shipping Delay
1835,2024-12-14,Levothyroxine,Thyroid,84,0.8,0.73,0.73,4,13,Low,None
1836,2024-12-15,Paracetamol,Painkiller,36,0.55,0.5,0.5,5,12,Low,Shipping Delay
1837,2024-12-15,Ibuprofen,Painkiller,81,0.75,0.72,0.72,13,10,Medium,Shipping Delay
1838,2024-12-15,Aspirin,Painkiller,62,0.6,0.54,0.54,10,7,High,None
1839,2024-12-15,Naproxen,Painkiller,23,0.85,0.84,0.84,4,15,Medium,Raw Material Shortage
1840,2024-12-15,Diclofenac,Painkiller,84,0.9,0.77,0.77,12,9,Low,Shipping Delay
1841,2024-12-15,Amoxicillin,Antibiotic,64,1.3,1.21,1.21,9,11,High,Shipping Delay
1842,2024-12-15,Azithromycin,Antibiotic,59,1.5,1.38,1.38,13,6,Low,Shipping Delay
1843,2024-12-15,Ciprofloxacin,Antibiotic,19,1.4,1.24,1.24,2,12,Low,Raw Material Shortage
1844,2024-12-15,Doxycycline,Antibiotic,68,1.2,1.15,1.15,11,10,Medium,Raw Material Shortage
1845,2024-12-15,Cetrizine,Antihistamine,80,0.4,0.34,0.34,2,7,Low,Shipping Delay
1846,2024-12-15,Loratadine,Antihistamine,26,0.45,0.39,0.39,14,15,Medium,Shipping Delay
1847,2024-12-15,Fexofenadine,Antihistamine,24,0.5,0.46,0.46,1,11,Low,None
1848,2024-12-15,Metformin,Diabetes,48,0.9,0.82,0.82,6,6,Low,Raw Material Shortage
1849,2024-12-15,Glimepiride,Diabetes,76,1.1,1.04,1.04,5,7,High,Shipping Delay
1850,2024-12-15,Sitagliptin,Diabetes,53,1.6,1.54,1.54,15,11,High,None
1851,2024-12-15,Pioglitazone,Diabetes,44,1.2,1.09,1.09,6,7,Low,Shipping Delay
1852,2024-12-15,Omeprazole,Acid Reflux,40,0.7,0.66,0.66,0,10,High,Raw Material Shortage
1853,2024-12-15,Losartan,Blood Pressure,97,1,0.86,0.86,6,14,Low,None
1854,2024-12-15,Levothyroxine,Thyroid,38,0.8,0.74,0.74,6,14,Low,Shipping Delay
1855,2024-12-16,Paracetamol,Painkiller,98,0.55,0.52,0.52,15,15,High,Shipping Delay
1856,2024-12-16,Ibuprofen,Painkiller,69,0.75,0.73,0.73,1,11,Medium,Shipping Delay
1857,2024-12-16,Aspirin,Painkiller,100,0.6,0.6,0.6,15,8,High,Shipping Delay
1858,2024-12-16,Naproxen,Painkiller,30,0.85,0.82,0.82,5,12,Medium,Raw Material Shortage
1859,2024-12-16,Diclofenac,Painkiller,50,0.9,0.79,0.79,2,12,High,None
1860,2024-12-16,Amoxicillin,Antibiotic,78,1.3,1.13,1.13,12,6,High,None
1861,2024-12-16,Azithromycin,Antibiotic,60,1.5,1.37,1.37,4,5,Low,Shipping Delay
1862,2024-12-16,Ciprofloxacin,Antibiotic,53,1.4,1.39,1.39,1,13,High,None
1863,2024-12-16,Doxycycline,Antibiotic,42,1.2,1.06,1.06,11,9,Medium,Shipping Delay
1864,2024-12-16,Cetrizine,Antihistamine,41,0.4,0.37,0.37,15,7,Medium,None
1865,2024-12-16,Loratadine,Antihistamine,72,0.45,0.41,0.41,4,5,Medium,Raw Material Shortage
1866,2024-12-16,Fexofenadine,Antihistamine,48,0.5,0.47,0.47,14,13,High,Raw Material Shortage
1867,2024-12-16,Metformin,Diabetes,30,0.9,0.77,0.77,15,11,Low,Raw Material Shortage
1868,2024-12-16,Glimepiride,Diabetes,62,1.1,0.95,0.95,7,7,Low,None
1869,2024-12-16,Sitagliptin,Diabetes,57,1.6,1.54,1.54,10,7,Medium,None
1870,2024-12-16,Pioglitazone,Diabetes,56,1.2,1.16,1.16,10,7,Low,Shipping Delay
1871,2024-12-16,Omeprazole,Acid Reflux,25,0.7,0.69,0.69,8,13,Medium,None
1872,2024-12-16,Losartan,Blood Pressure,11,1,0.94,0.94,8,9,Low,None
1873,2024-12-16,Levothyroxine,Thyroid,44,0.8,0.75,0.75,3,8,Low,None
1874,2024-12-17,Paracetamol,Painkiller,29,0.55,0.53,0.53,15,13,Low,Raw Material Shortage
1875,2024-12-17,Ibuprofen,Painkiller,90,0.75,0.66,0.66,0,15,Medium,Raw Material Shortage
1876,2024-12-17,Aspirin,Painkiller,57,0.6,0.54,0.54,2,11,Low,Shipping Delay
1877,2024-12-17,Naproxen,Painkiller,34,0.85,0.84,0.84,12,15,Medium,None
1878,2024-12-17,Diclofenac,Painkiller,33,0.9,0.81,0.81,0,12,Low,Shipping Delay
1879,2024-12-17,Amoxicillin,Antibiotic,73,1.3,1.28,1.28,9,13,Medium,Shipping Delay
1880,2024-12-17,Azithromycin,Antibiotic,23,1.5,1.41,1.41,5,15,Low,None
1881,2024-12-17,Ciprofloxacin,Antibiotic,51,1.4,1.39,1.39,1,14,Medium,Shipping Delay
1882,2024-12-17,Doxycycline,Antibiotic,30,1.2,1.19,1.19,0,8,Medium,Raw Material Shortage
1883,2024-12-17,Cetrizine,Antihistamine,60,0.4,0.34,0.34,6,5,Medium,Shipping Delay
1884,2024-12-17,Loratadine,Antihistamine,95,0.45,0.43,0.43,8,5,Medium,Shipping Delay
1885,2024-12-17,Fexofenadine,Antihistamine,94,0.5,0.44,0.44,3,6,High,None
1886,2024-12-17,Metformin,Diabetes,18,0.9,0.84,0.84,8,12,Medium,Shipping Delay
1887,2024-12-17,Glimepiride,Diabetes,64,1.1,0.98,0.98,11,14,Medium,Shipping Delay
1888,2024-12-17,Sitagliptin,Diabetes,69,1.6,1.51,1.51,1,10,Low,Shipping Delay
1889,2024-12-17,Pioglitazone,Diabetes,79,1.2,1.13,1.13,6,15,Low,None
1890,2024-12-17,Omeprazole,Acid Reflux,99,0.7,0.67,0.67,2,11,Medium,Raw Material Shortage
1891,2024-12-17,Losartan,Blood Pressure,66,1,0.87,0.87,4,12,Low,None
1892,2024-12-17,Levothyroxine,Thyroid,65,0.8,0.7,0.7,12,12,High,Shipping Delay
1893,2024-12-18,Paracetamol,Painkiller,92,0.55,0.49,0.49,15,13,Low,None
1894,2024-12-18,Ibuprofen,Painkiller,10,0.75,0.65,0.65,7,12,Low,Shipping Delay
1895,2024-12-18,Aspirin,Painkiller,48,0.6,0.56,0.56,1,10,Low,Shipping Delay
1896,2024-12-18,Naproxen,Painkiller,89,0.85,0.82,0.82,14,5,Medium,None
1897,2024-12-18,Diclofenac,Painkiller,77,0.9,0.77,0.77,8,9,Medium,Shipping Delay
1898,2024-12-18,Amoxicillin,Antibiotic,58,1.3,1.15,1.15,1,7,Medium,Raw Material Shortage
1899,2024-12-18,Azithromycin,Antibiotic,46,1.5,1.28,1.28,0,5,Low,Raw Material Shortage
1900,2024-12-18,Ciprofloxacin,Antibiotic,29,1.4,1.2,1.2,12,9,High,None
1901,2024-12-18,Doxycycline,Antibiotic,30,1.2,1.05,1.05,9,11,Low,Shipping Delay
1902,2024-12-18,Cetrizine,Antihistamine,24,0.4,0.39,0.39,5,14,Low,Raw Material Shortage
1903,2024-12-18,Loratadine,Antihistamine,64,0.45,0.44,0.44,10,6,High,Raw Material Shortage
1904,2024-12-18,Fexofenadine,Antihistamine,84,0.5,0.48,0.48,2,7,High,Raw Material Shortage
1905,2024-12-18,Metformin,Diabetes,48,0.9,0.88,0.88,9,11,Medium,Raw Material Shortage
1906,2024-12-18,Glimepiride,Diabetes,14,1.1,1.09,1.09,13,6,Medium,Raw Material Shortage
1907,2024-12-18,Sitagliptin,Diabetes,71,1.6,1.53,1.53,11,9,Medium,None
1908,2024-12-18,Pioglitazone,Diabetes,48,1.2,1.1,1.1,0,12,Low,None
1909,2024-12-18,Omeprazole,Acid Reflux,100,0.7,0.62,0.62,10,11,Low,None
1910,2024-12-18,Losartan,Blood Pressure,58,1,0.97,0.97,12,9,Medium,None
1911,2024-12-18,Levothyroxine,Thyroid,60,0.8,0.8,0.8,12,13,High,None
1912,2024-12-19,Paracetamol,Painkiller,73,0.55,0.54,0.54,6,14,Low,None
1913,2024-12-19,Ibuprofen,Painkiller,21,0.75,0.71,0.71,11,11,High,Shipping Delay
1914,2024-12-19,Aspirin,Painkiller,34,0.6,0.52,0.52,9,12,Low,Shipping Delay
1915,2024-12-19,Naproxen,Painkiller,62,0.85,0.82,0.82,1,13,Medium,None
1916,2024-12-19,Diclofenac,Painkiller,27,0.9,0.85,0.85,12,14,Low,Shipping Delay
1917,2024-12-19,Amoxicillin,Antibiotic,84,1.3,1.16,1.16,14,14,Medium,Raw Material Shortage
1918,2024-12-19,Azithromycin,Antibiotic,91,1.5,1.31,1.31,10,12,Low,Raw Material Shortage
1919,2024-12-19,Ciprofloxacin,Antibiotic,98,1.4,1.32,1.32,7,6,Medium,None
1920,2024-12-19,Doxycycline,Antibiotic,89,1.2,1.09,1.09,5,10,High,Shipping Delay
1921,2024-12-19,Cetrizine,Antihistamine,21,0.4,0.36,0.36,10,5,Medium,Raw Material Shortage
1922,2024-12-19,Loratadine,Antihistamine,84,0.45,0.43,0.43,10,12,High,Shipping Delay
1923,2024-12-19,Fexofenadine,Antihistamine,61,0.5,0.48,0.48,4,10,High,Shipping Delay
1924,2024-12-19,Metformin,Diabetes,80,0.9,0.89,0.89,0,7,Low,None
1925,2024-12-19,Glimepiride,Diabetes,57,1.1,1,1,0,14,Low,Shipping Delay
1926,2024-12-19,Sitagliptin,Diabetes,27,1.6,1.39,1.39,2,14,High,None
1927,2024-12-19,Pioglitazone,Diabetes,74,1.2,1.05,1.05,6,6,Low,None
1928,2024-12-19,Omeprazole,Acid Reflux,35,0.7,0.61,0.61,0,9,High,Shipping Delay
1929,2024-12-19,Losartan,Blood Pressure,66,1,0.95,0.95,15,11,Low,None
1930,2024-12-19,Levothyroxine,Thyroid,95,0.8,0.79,0.79,4,11,High,Raw Material Shortage
1931,2024-12-20,Paracetamol,Painkiller,51,0.55,0.52,0.52,7,5,Low,Raw Material Shortage
1932,2024-12-20,Ibuprofen,Painkiller,56,0.75,0.71,0.71,3,10,High,None
1933,2024-12-20,Aspirin,Painkiller,60,0.6,0.52,0.52,8,5,High,None
1934,2024-12-20,Naproxen,Painkiller,74,0.85,0.82,0.82,12,11,High,Raw Material Shortage
1935,2024-12-20,Diclofenac,Painkiller,84,0.9,0.84,0.84,12,14,High,None
1936,2024-12-20,Amoxicillin,Antibiotic,87,1.3,1.17,1.17,8,12,High,Shipping Delay
1937,2024-12-20,Azithromycin,Antibiotic,41,1.5,1.37,1.37,4,8,Low,None
1938,2024-12-20,Ciprofloxacin,Antibiotic,80,1.4,1.23,1.23,11,6,High,None
1939,2024-12-20,Doxycycline,Antibiotic,10,1.2,1.04,1.04,6,10,Low,Shipping Delay
1940,2024-12-20,Cetrizine,Antihistamine,93,0.4,0.39,0.39,6,7,Medium,Shipping Delay
1941,2024-12-20,Loratadine,Antihistamine,97,0.45,0.45,0.45,5,12,High,None
1942,2024-12-20,Fexofenadine,Antihistamine,27,0.5,0.48,0.48,0,10,Low,None
1943,2024-12-20,Metformin,Diabetes,70,0.9,0.85,0.85,2,13,Low,None
1944,2024-12-20,Glimepiride,Diabetes,29,1.1,0.99,0.99,4,15,Medium,Shipping Delay
1945,2024-12-20,Sitagliptin,Diabetes,11,1.6,1.54,1.54,4,5,High,None
1946,2024-12-20,Pioglitazone,Diabetes,50,1.2,1.08,1.08,8,13,Medium,Shipping Delay
1947,2024-12-20,Omeprazole,Acid Reflux,57,0.7,0.64,0.64,0,5,Medium,None
1948,2024-12-20,Losartan,Blood Pressure,32,1,0.93,0.93,5,13,High,Shipping Delay
1949,2024-12-20,Levothyroxine,Thyroid,95,0.8,0.75,0.75,5,14,Medium,Raw Material Shortage
1950,2024-12-21,Paracetamol,Painkiller,58,0.55,0.53,0.53,13,12,Low,Raw Material Shortage
1951,2024-12-21,Ibuprofen,Painkiller,24,0.75,0.72,0.72,10,6,Low,None
1952,2024-12-21,Aspirin,Painkiller,75,0.6,0.58,0.58,7,10,High,Raw Material Shortage
1953,2024-12-21,Naproxen,Painkiller,91,0.85,0.77,0.77,11,12,High,Raw Material Shortage
1954,2024-12-21,Diclofenac,Painkiller,38,0.9,0.79,0.79,13,9,Medium,Raw Material Shortage
1955,2024-12-21,Amoxicillin,Antibiotic,48,1.3,1.23,1.23,10,9,High,Raw Material Shortage
1956,2024-12-21,Azithromycin,Antibiotic,69,1.5,1.39,1.39,9,9,High,None
1957,2024-12-21,Ciprofloxacin,Antibiotic,51,1.4,1.31,1.31,1,6,High,Raw Material Shortage
1958,2024-12-21,Doxycycline,Antibiotic,46,1.2,1.16,1.16,5,9,Low,Shipping Delay
1959,2024-12-21,Cetrizine,Antihistamine,59,0.4,0.37,0.37,2,11,Low,None
1960,2024-12-21,Loratadine,Antihistamine,70,0.45,0.39,0.39,4,13,High,Shipping Delay
1961,2024-12-21,Fexofenadine,Antihistamine,39,0.5,0.46,0.46,3,10,High,None
1962,2024-12-21,Metformin,Diabetes,16,0.9,0.88,0.88,15,10,Low,None
1963,2024-12-21,Glimepiride,Diabetes,36,1.1,1.02,1.02,5,13,Low,Raw Material Shortage
1964,2024-12-21,Sitagliptin,Diabetes,68,1.6,1.44,1.44,5,8,Medium,None
1965,2024-12-21,Pioglitazone,Diabetes,34,1.2,1.04,1.04,9,14,Low,Raw Material Shortage
1966,2024-12-21,Omeprazole,Acid Reflux,75,0.7,0.69,0.69,6,5,Low,Raw Material Shortage
1967,2024-12-21,Losartan,Blood Pressure,79,1,0.94,0.94,14,7,Medium,Shipping Delay
1968,2024-12-21,Levothyroxine,Thyroid,24,0.8,0.7,0.7,13,6,High,None
1969,2024-12-22,Paracetamol,Painkiller,55,0.55,0.51,0.51,5,13,High,Shipping Delay
1970,2024-12-22,Ibuprofen,Painkiller,98,0.75,0.73,0.73,12,11,Low,Shipping Delay
1971,2024-12-22,Aspirin,Painkiller,45,0.6,0.57,0.57,0,15,Low,Shipping Delay
1972,2024-12-22,Naproxen,Painkiller,22,0.85,0.73,0.73,12,5,Low,Shipping Delay
1973,2024-12-22,Diclofenac,Painkiller,47,0.9,0.8,0.8,1,7,Low,None
1974,2024-12-22,Amoxicillin,Antibiotic,12,1.3,1.22,1.22,0,8,High,None
1975,2024-12-22,Azithromycin,Antibiotic,93,1.5,1.31,1.31,7,8,Low,Raw Material Shortage
1976,2024-12-22,Ciprofloxacin,Antibiotic,90,1.4,1.24,1.24,13,8,Low,Raw Material Shortage
1977,2024-12-22,Doxycycline,Antibiotic,16,1.2,1.04,1.04,8,11,High,Shipping Delay
1978,2024-12-22,Cetrizine,Antihistamine,47,0.4,0.35,0.35,10,9,Low,None
1979,2024-12-22,Loratadine,Antihistamine,12,0.45,0.39,0.39,15,9,Low,None
1980,2024-12-22,Fexofenadine,Antihistamine,33,0.5,0.5,0.5,2,6,Medium,Raw Material Shortage
1981,2024-12-22,Metformin,Diabetes,63,0.9,0.82,0.82,11,13,High,None
1982,2024-12-22,Glimepiride,Diabetes,92,1.1,0.97,0.97,11,15,Medium,None
1983,2024-12-22,Sitagliptin,Diabetes,89,1.6,1.51,1.51,10,10,High,Shipping Delay
1984,2024-12-22,Pioglitazone,Diabetes,50,1.2,1.17,1.17,7,8,High,Raw Material Shortage
1985,2024-12-22,Omeprazole,Acid Reflux,90,0.7,0.65,0.65,8,8,Medium,None
1986,2024-12-22,Losartan,Blood Pressure,37,1,0.86,0.86,15,15,Medium,Shipping Delay
1987,2024-12-22,Levothyroxine,Thyroid,40,0.8,0.78,0.78,8,11,Medium,None
1988,2024-12-23,Paracetamol,Painkiller,39,0.55,0.55,0.55,2,15,Medium,None
1989,2024-12-23,Ibuprofen,Painkiller,23,0.75,0.74,0.74,6,12,Medium,Raw Material Shortage
1990,2024-12-23,Aspirin,Painkiller,51,0.6,0.57,0.57,6,9,Medium,Shipping Delay
1991,2024-12-23,Naproxen,Painkiller,96,0.85,0.83,0.83,11,8,High,Shipping Delay
1992,2024-12-23,Diclofenac,Painkiller,54,0.9,0.78,0.78,7,11,Medium,Raw Material Shortage
1993,2024-12-23,Amoxicillin,Antibiotic,28,1.3,1.28,1.28,0,11,High,Shipping Delay
1994,2024-12-23,Azithromycin,Antibiotic,77,1.5,1.44,1.44,3,11,High,None
1995,2024-12-23,Ciprofloxacin,Antibiotic,61,1.4,1.31,1.31,8,5,High,Shipping Delay
1996,2024-12-23,Doxycycline,Antibiotic,37,1.2,1.03,1.03,11,8,Medium,None
1997,2024-12-23,Cetrizine,Antihistamine,10,0.4,0.35,0.35,14,14,Low,None
1998,2024-12-23,Loratadine,Antihistamine,95,0.45,0.4,0.4,14,5,High,Raw Material Shortage
1999,2024-12-23,Fexofenadine,Antihistamine,32,0.5,0.45,0.45,12,12,Medium,Raw Material Shortage
2000,2024-12-23,Metformin,Diabetes,80,0.9,0.81,0.81,4,14,Low,Shipping Delay
2001,2024-12-23,Glimepiride,Diabetes,35,1.1,1.05,1.05,5,10,High,Raw Material Shortage
2002,2024-12-23,Sitagliptin,Diabetes,38,1.6,1.49,1.49,6,6,Medium,Shipping Delay
2003,2024-12-23,Pioglitazone,Diabetes,65,1.2,1.19,1.19,12,12,Low,None
2004,2024-12-23,Omeprazole,Acid Reflux,88,0.7,0.61,0.61,7,11,Low,Raw Material Shortage
2005,2024-12-23,Losartan,Blood Pressure,89,1,0.87,0.87,5,10,Medium,Raw Material Shortage
2006,2024-12-23,Levothyroxine,Thyroid,74,0.8,0.74,0.74,7,5,Medium,Shipping Delay
2007,2024-12-24,Paracetamol,Painkiller,82,0.55,0.55,0.55,2,6,Low,None
2008,2024-12-24,Ibuprofen,Painkiller,82,0.75,0.67,0.67,4,8,Medium,Raw Material Shortage
2009,2024-12-24,Aspirin,Painkiller,32,0.6,0.52,0.52,4,15,High,Shipping Delay
2010,2024-12-24,Naproxen,Painkiller,15,0.85,0.74,0.74,11,5,Low,None
2011,2024-12-24,Diclofenac,Painkiller,75,0.9,0.8,0.8,14,15,High,None
2012,2024-12-24,Amoxicillin,Antibiotic,60,1.3,1.11,1.11,9,12,Medium,Raw Material Shortage
2013,2024-12-24,Azithromycin,Antibiotic,26,1.5,1.28,1.28,0,10,Medium,None
2014,2024-12-24,Ciprofloxacin,Antibiotic,34,1.4,1.39,1.39,9,7,Medium,Raw Material Shortage
2015,2024-12-24,Doxycycline,Antibiotic,62,1.2,1.2,1.2,8,13,High,None
2016,2024-12-24,Cetrizine,Antihistamine,60,0.4,0.37,0.37,14,14,High,None
2017,2024-12-24,Loratadine,Antihistamine,97,0.45,0.41,0.41,3,8,Low,Shipping Delay
2018,2024-12-24,Fexofenadine,Antihistamine,84,0.5,0.45,0.45,14,10,Medium,None
2019,2024-12-24,Metformin,Diabetes,22,0.9,0.79,0.79,12,13,Low,None
2020,2024-12-24,Glimepiride,Diabetes,42,1.1,1.08,1.08,8,12,Low,Raw Material Shortage
2021,2024-12-24,Sitagliptin,Diabetes,72,1.6,1.5,1.5,0,11,High,None
2022,2024-12-24,Pioglitazone,Diabetes,20,1.2,1.12,1.12,14,6,Medium,None
2023,2024-12-24,Omeprazole,Acid Reflux,46,0.7,0.61,0.61,10,14,High,Raw Material Shortage
2024,2024-12-24,Losartan,Blood Pressure,87,1,0.92,0.92,10,7,Low,Raw Material Shortage
2025,2024-12-24,Levothyroxine,Thyroid,27,0.8,0.71,0.71,6,7,Low,None
2026,2024-12-25,Paracetamol,Painkiller,72,0.55,0.52,0.52,14,6,Low,Shipping Delay
2027,2024-12-25,Ibuprofen,Painkiller,89,0.75,0.65,0.65,3,6,Medium,Shipping Delay
2028,2024-12-25,Aspirin,Painkiller,77,0.6,0.54,0.54,4,9,Medium,None
2029,2024-12-25,Naproxen,Painkiller,41,0.85,0.75,0.75,1,7,High,Raw Material Shortage
2030,2024-12-25,Diclofenac,Painkiller,95,0.9,0.9,0.9,15,15,Low,None
2031,2024-12-25,Amoxicillin,Antibiotic,98,1.3,1.14,1.14,8,15,High,Raw Material Shortage
2032,2024-12-25,Azithromycin,Antibiotic,76,1.5,1.36,1.36,13,11,Low,Raw Material Shortage
2033,2024-12-25,Ciprofloxacin,Antibiotic,52,1.4,1.38,1.38,15,9,High,Raw Material Shortage
2034,2024-12-25,Doxycycline,Antibiotic,29,1.2,1.05,1.05,12,12,Low,None
2035,2024-12-25,Cetrizine,Antihistamine,95,0.4,0.35,0.35,1,9,High,None
2036,2024-12-25,Loratadine,Antihistamine,67,0.45,0.44,0.44,0,13,Low,None
2037,2024-12-25,Fexofenadine,Antihistamine,20,0.5,0.48,0.48,9,7,High,None
2038,2024-12-25,Metformin,Diabetes,82,0.9,0.84,0.84,1,7,Medium,None
2039,2024-12-25,Glimepiride,Diabetes,31,1.1,0.96,0.96,9,14,Low,Raw Material Shortage
2040,2024-12-25,Sitagliptin,Diabetes,95,1.6,1.53,1.53,4,6,Low,None
2041,2024-12-25,Pioglitazone,Diabetes,71,1.2,1.1,1.1,13,14,Low,Raw Material Shortage
2042,2024-12-25,Omeprazole,Acid Reflux,90,0.7,0.61,0.61,14,14,Low,None
2043,2024-12-25,Losartan,Blood Pressure,82,1,0.98,0.98,12,14,High,Shipping Delay
2044,2024-12-25,Levothyroxine,Thyroid,85,0.8,0.71,0.71,2,10,Low,Shipping Delay
2045,2024-12-26,Paracetamol,Painkiller,12,0.55,0.5,0.5,5,14,Medium,None
2046,2024-12-26,Ibuprofen,Painkiller,38,0.75,0.64,0.64,1,6,Low,None
2047,2024-12-26,Aspirin,Painkiller,83,0.6,0.58,0.58,14,6,Low,Raw Material Shortage
2048,2024-12-26,Naproxen,Painkiller,70,0.85,0.83,0.83,15,5,High,None
2049,2024-12-26,Diclofenac,Painkiller,48,0.9,0.89,0.89,1,6,Low,Raw Material Shortage
2050,2024-12-26,Amoxicillin,Antibiotic,57,1.3,1.27,1.27,15,13,Medium,Shipping Delay
2051,2024-12-26,Azithromycin,Antibiotic,12,1.5,1.42,1.42,2,13,Low,None
2052,2024-12-26,Ciprofloxacin,Antibiotic,59,1.4,1.39,1.39,1,15,Low,None
2053,2024-12-26,Doxycycline,Antibiotic,56,1.2,1.12,1.12,10,8,Low,None
2054,2024-12-26,Cetrizine,Antihistamine,78,0.4,0.39,0.39,4,12,High,None
2055,2024-12-26,Loratadine,Antihistamine,24,0.45,0.45,0.45,5,11,Medium,None
2056,2024-12-26,Fexofenadine,Antihistamine,90,0.5,0.48,0.48,13,5,Medium,Shipping Delay
2057,2024-12-26,Metformin,Diabetes,23,0.9,0.83,0.83,14,15,Medium,None
2058,2024-12-26,Glimepiride,Diabetes,12,1.1,1,1,9,6,High,Shipping Delay
2059,2024-12-26,Sitagliptin,Diabetes,12,1.6,1.37,1.37,13,5,High,Shipping Delay
2060,2024-12-26,Pioglitazone,Diabetes,61,1.2,1.09,1.09,3,10,Low,Raw Material Shortage
2061,2024-12-26,Omeprazole,Acid Reflux,95,0.7,0.63,0.63,5,6,Low,Raw Material Shortage
2062,2024-12-26,Losartan,Blood Pressure,24,1,0.89,0.89,8,11,Medium,None
2063,2024-12-26,Levothyroxine,Thyroid,89,0.8,0.79,0.79,3,9,Medium,Raw Material Shortage
2064,2024-12-27,Paracetamol,Painkiller,70,0.55,0.5,0.5,15,15,Medium,Raw Material Shortage
2065,2024-12-27,Ibuprofen,Painkiller,11,0.75,0.65,0.65,10,5,High,Raw Material Shortage
2066,2024-12-27,Aspirin,Painkiller,100,0.6,0.57,0.57,6,11,High,Raw Material Shortage
2067,2024-12-27,Naproxen,Painkiller,98,0.85,0.81,0.81,15,9,Low,Shipping Delay
2068,2024-12-27,Diclofenac,Painkiller,88,0.9,0.79,0.79,8,5,Medium,Shipping Delay
2069,2024-12-27,Amoxicillin,Antibiotic,19,1.3,1.26,1.26,3,7,Medium,Raw Material Shortage
2070,2024-12-27,Azithromycin,Antibiotic,82,1.5,1.29,1.29,6,15,Medium,Shipping Delay
2071,2024-12-27,Ciprofloxacin,Antibiotic,74,1.4,1.26,1.26,6,15,High,None
2072,2024-12-27,Doxycycline,Antibiotic,71,1.2,1.18,1.18,4,6,High,Shipping Delay
2073,2024-12-27,Cetrizine,Antihistamine,47,0.4,0.35,0.35,13,9,Medium,Shipping Delay
2074,2024-12-27,Loratadine,Antihistamine,80,0.45,0.45,0.45,0,14,High,Shipping Delay
2075,2024-12-27,Fexofenadine,Antihistamine,92,0.5,0.44,0.44,4,11,High,Shipping Delay
2076,2024-12-27,Metformin,Diabetes,98,0.9,0.86,0.86,12,11,Medium,Raw Material Shortage
2077,2024-12-27,Glimepiride,Diabetes,89,1.1,1.09,1.09,12,5,High,Raw Material Shortage
2078,2024-12-27,Sitagliptin,Diabetes,30,1.6,1.43,1.43,9,14,Low,None
2079,2024-12-27,Pioglitazone,Diabetes,57,1.2,1.1,1.1,5,13,High,None
2080,2024-12-27,Omeprazole,Acid Reflux,14,0.7,0.61,0.61,13,13,Low,Shipping Delay
2081,2024-12-27,Losartan,Blood Pressure,47,1,0.99,0.99,15,15,Medium,None
